คำ,POS,ความหมาย
ดับรูป 0,ก.,จัดรูปหนังตะลุง ให้ได้ระเบียบตามลำดับ.
ดับหอแคละ 0,ก.,จัดสิ่งของรวมห่อเพื่อเตรียมเดินทาง.
ดับหอพาย 0,สำ.,หนีตามผู้ชาย
ดับหฺมฺรับ 0,ก.,จัดสำรับไปถวายพระในวันสารท (น.ธ.).
ดั้วดั้ว 0,ว.,"รัว ๆ, ระริก ๆ เช่น สันดั้วดั้ว - สั่นรัว ๆ."
ดั้วเดี้ย 0,ว.,ไม่มั่นคง เช่น ปักไม้ไว้ดั้วเดี้ย – ปักไม้ไว้ไม่มั่นคง.
ดั้วเดี้ย 1,ว.,ต้วมเตี้ยม เช่น คลานดั้วเดี้ย - คลานต้วมเตี้ยม.
ดั้วเดี้ย 2,ว.,ยั้วเยี้ย มากมาย เช่น ป่าดงดิบมีทากดั้วเดี้ย - ป่าดงดิบมีทากยั้วเยี้ย.
ดั้วน้ำ 0,ก.,ใช้มือหรือเท้าพยุงตัวอยู่ในน้ำไม่ให้จม
ดา 0,ก.,"ด่า, ใช้ถ้อยคำว่าคนอื่นด้วยคำหยาบช้าเลวทราม."
ดา 1,ว.,"ประดัง, มาก, หลาย, เกลื่อนไป เช่น งานดาเข้ามามาก - งานประดังเข้ามามาก."
ดาก 0,น.,"ดาก, ไม้สำหรับอุดก้นตะบันหรือสิ่งอื่นที่มีรูปร่างอย่างนั้น เช่น ดันยน - ดากตะบันหมาก"
ดาก 1,น.,"ดาก, ปลายลำไส้บริเวณทวารหนัก."
ดาก 2,น.,ปากมดลูก.
